title_job,type_job,level_job,min,max,salary_average
"[Job-9791] Mid-Level Data/ETL Engineer, United States",Full Time,Mid-level,56000.0,105000.0,80500.0
Binance Accelerator Programme- Research Data Analyst,Full Time,Entry-level,42000.0,64000.0,53000.0
Data Analyst (Remote),Full Time,Executive-level,75000.0,130000.0,102500.0
Analytics Engineer V (Remote),Full Time,Senior-level,110000.0,184000.0,147000.0
Big Data Solution Architect,Full Time,Mid-level,51000.0,94000.0,72500.0
Consultant(e) Data Analytics - H/F,Full Time,Entry-level,39000.0,73000.0,56000.0
Junior Big Data Developer with Java,Full Time,Entry-level,39000.0,73000.0,56000.0
Senior AI/ML Engineer (On-Site),Full Time,Mid-level,147000.0,160000.0,153500.0
Data Scientist (w/m/div.) für den Bereich Gebäudetechnologien,Full Time,Senior-level,129000.0,185000.0,157000.0
Working student Integration of an industrial Data Analysis Demonstrator (f/m/div.),Full Time,Entry-level,39000.0,73000.0,56000.0
Business Data Analyst Intern (APAC),Internship,Entry-level,0.0,0.0,0.0
ETL & DB Engineer,Full Time,Mid-level,45000.0,84000.0,64500.0
"Staff Software Engineer, AI/NLP",Full Time,Senior-level,69000.0,128000.0,98500.0
"Software Engineer - Data Science Engineering, Core Data",Full Time,Senior-level,62000.0,115000.0,88500.0
Data Analyst (Contract/Remote),Full Time,Senior-level,92000.0,130000.0,111000.0
Staff Data Engineer (Actimize AIS),Full Time,Senior-level,115000.0,180000.0,147500.0
Data engineer,Full Time,Entry-level,61000.0,135000.0,98000.0
"Senior Systems Engineer II, Autonomy",Full Time,Senior-level,146000.0,0.0,0.0
Senior Data Engineer bei eBike Systems (w/m/div.),Full Time,Senior-level,115000.0,180000.0,147500.0
"Data Analyst, ACES",Full Time,Senior-level,92000.0,130000.0,111000.0
SC2023-002740 Cyber Security Data Engineer - MISP (NS) - FRI 17 Mar,Full Time,Senior-level,115000.0,180000.0,147500.0
Data Analytics Presales Consultant,Full Time,Mid-level,51000.0,94000.0,72500.0
Junior Data Analyst (end-of-studies internship),Internship,Entry-level,0.0,0.0,0.0
"Principal Engineer, Data Analytics Engineering (Final Inspection Programmer)",Full Time,Senior-level,110000.0,184000.0,147000.0
HR Data Analyst H/F,Full Time,Entry-level,42000.0,64000.0,53000.0
Data Analyst,Full Time,Mid-level,65000.0,75000.0,70000.0
?Senior Data Engineer - Data lakehouse,Full Time,Senior-level,115000.0,180000.0,147500.0
"Manager, Data Analytics",Full Time,Executive-level,179000.0,201000.0,190000.0
Jr Power BI Developer with (SQL /Python),Full Time,Entry-level,35000.0,65000.0,50000.0
Risk Data Scientist,Full Time,Entry-level,39000.0,100000.0,69500.0
"Senior Analytics Engineer, Growth Marketing",Full Time,Senior-level,183000.0,275000.0,229000.0
Sr. Insurance Data Scientist,Full Time,Senior-level,129000.0,185000.0,157000.0
Data Engineer,Full Time,Mid-level,73000.0,120000.0,96500.0
"[Job-9858] Senior Data Ops Engineer, Colombia",Full Time,Senior-level,55000.0,102000.0,78500.0
Data Scientist (S&OP),Full Time,No disponible,90000.0,173000.0,131500.0
Data Scientist - Forward Engineering,Full Time,Entry-level,39000.0,100000.0,69500.0
Senior Engineer (Data Engineer),Full Time,Senior-level,115000.0,180000.0,147500.0
Product Data Analyst Intern m/f/d,Internship,Entry-level,0.0,0.0,0.0
Fraud Intelligence Data Analyst,Full Time,Senior-level,55000.0,70000.0,62500.0
Analytics Engineer,Full Time,Senior-level,110000.0,184000.0,147000.0
Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Data Engineer V (Remote),Full Time,No disponible,95000.0,171000.0,133000.0
Data Analyst,Full Time,Mid-level,62000.0,135000.0,98500.0
Data Engineering Manager (Job Ref : 1890),Full Time,Mid-level,73000.0,120000.0,96500.0
Data Scientist  - Finance (Hybrid),Full Time,Mid-level,56000.0,120000.0,88000.0
Senior DevOps Engineer - Data team,Full Time,Senior-level,62000.0,115000.0,88500.0
Sr. Data Engineer - Snowflake,Full Time,Senior-level,115000.0,180000.0,147500.0
"Principal Software Engineer, Machine Learning Platform (Tech Lead)",Full Time,Senior-level,56000.0,104000.0,80000.0
Senior Ingenieur Data Science Defektanalyse (w/m/div.),Full Time,Senior-level,62000.0,115000.0,88500.0
Staff Machine Learning Engineer,Full Time,Senior-level,193000.0,0.0,0.0
Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
(Senior) Energy Data Scientist,Full Time,Senior-level,129000.0,185000.0,157000.0
Stage Data Engineer - Calcul ditinéraires en masse pour la modélisation du territoire européen,Full Time,Entry-level,61000.0,135000.0,98000.0
Data Engineer team Data Platform (F/M),Full Time,Senior-level,115000.0,180000.0,147500.0
"[Job-9791] Mid-Level Data/ETL Engineer, Brazil",Full Time,Mid-level,45000.0,84000.0,64500.0
Lead Machine Learning Data Scientist,Full Time,Senior-level,129000.0,185000.0,157000.0
Product Data Management Engineer / CAD Designer,Full Time,Senior-level,55000.0,102000.0,78500.0
Senior Data Infrastructure Engineer (Remote),Full Time,Senior-level,143000.0,184000.0,163500.0
Run Performance Research Scientist II,Full Time,Senior-level,94000.0,141000.0,117500.0
"Staff Data Engineer - Spark, Scala",Full Time,Senior-level,115000.0,180000.0,147500.0
Amazon Robotics - Business Intelligence Engineer Co-op (Performance & Insights) - Fall 2023,Full Time,Entry-level,44000.0,81000.0,62500.0
Data Engineer - A4525,Full Time,Senior-level,115000.0,180000.0,147500.0
2023 Business Intelligence Engineer Internship,Full Time,Entry-level,0.0,0.0,0.0
"[Job-9858] Senior Data Ops Engineer, United States",Full Time,Senior-level,69000.0,128000.0,98500.0
Sr. Machine Learning Data Scientist,Full Time,Senior-level,129000.0,185000.0,157000.0
Senior Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
"Data Analyst, Market Risk",Full Time,Mid-level,62000.0,135000.0,98500.0
Amazon Robotics - Data Scientist (DS) Co-op - Fall 2023,Full Time,Entry-level,39000.0,100000.0,69500.0
Data Scientist III,Full Time,Senior-level,129000.0,185000.0,157000.0
"Principal Product Manager, AI/ML",Full Time,Senior-level,195000.0,254000.0,224500.0
Senior Data Analyst,Full Time,Mid-level,62000.0,135000.0,98500.0
"[Job-9790] Mid-Level Data/ETL Engineer, United States",Full Time,Mid-level,56000.0,105000.0,80500.0
Data Analyst (Melbourne & Sydney),Full Time,Mid-level,62000.0,135000.0,98500.0
Senior Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
"Senior Software Engineer, Data Engineering",Full Time,Senior-level,115000.0,180000.0,147500.0
"Data Scientist, Tempus AI Advisors Program",Full Time,Senior-level,129000.0,185000.0,157000.0
"Director, Data Operations",Full Time,Executive-level,130000.0,204000.0,167000.0
Data Scientist,Full Time,Mid-level,56000.0,120000.0,88000.0
Senior Research Engineer,Full Time,Senior-level,150000.0,249000.0,199500.0
Senior Data Scientist,Full Time,Mid-level,56000.0,120000.0,88000.0
"Staff Data Scientist, Ads Experimentation Analytics",Full Time,Senior-level,198000.0,297000.0,247500.0
Software Engineer (AI),Full Time,Senior-level,62000.0,115000.0,88500.0
Senior Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Senior Data Engineer,Full Time,Senior-level,125000.0,0.0,0.0
"Senior Data Scientist, Medical Imaging",Full Time,Senior-level,140000.0,205000.0,172500.0
Data Analyst,Full Time,Entry-level,42000.0,64000.0,53000.0
Senior DevOps Engineer - (Kubernetes I Automation on Spark I Hadoop I HDFS environments),Full Time,Senior-level,55000.0,102000.0,78500.0
"80410343 - Engineer, Data",Full Time,Senior-level,48000.0,90000.0,69000.0
Junior Data Visualization Engineer,Full Time,Mid-level,65000.0,75000.0,70000.0
Senior Data Engineer,Full Time,Mid-level,73000.0,120000.0,96500.0
Data Analyst - Procurement,Full Time,Senior-level,92000.0,130000.0,111000.0
"Research Analyst, ICQA",Full Time,Senior-level,55000.0,102000.0,78500.0
Sr. Analytics Engineer,Full Time,Senior-level,110000.0,184000.0,147000.0
Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Senior Data Scientist,Full Time,Senior-level,123000.0,0.0,0.0
Project Manager - AI/NLP - Paris 2e,Full Time,Entry-level,39000.0,73000.0,56000.0
Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Senior Analytics Engineer - Finance,Full Time,Senior-level,110000.0,184000.0,147000.0
"Sr. Auto Data Scientist, Pricing R&D",Full Time,Senior-level,129000.0,185000.0,157000.0
Sr. Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Staff Data Engineer,Full Time,Senior-level,55000.0,102000.0,78500.0
"Senior Data Analyst, Content Operations & Experiences",Full Time,Senior-level,106000.0,180000.0,143000.0
Data Scientist Trainee (m/w/d),Full Time,Entry-level,0.0,0.0,0.0
Staff Software Engineer - Data Visualization - Full Stack,Full Time,Senior-level,69000.0,128000.0,98500.0
Marketing Data Analyst,Full Time,Entry-level,39000.0,73000.0,56000.0
Applied Solution Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Data Analyst Senior,Full Time,Senior-level,92000.0,130000.0,111000.0
Data Modeling Analyst II-Experian Clarity Services,Full Time,Senior-level,69000.0,128000.0,98500.0
Senior Data Engineer,Full Time,Senior-level,75000.0,146000.0,110500.0
Data Scientist,Full Time,No disponible,90000.0,173000.0,131500.0
Data Analyst - Accounting SQL,Full Time,Entry-level,42000.0,64000.0,53000.0
Data Engineer (m/w/d),Full Time,Entry-level,61000.0,135000.0,98000.0
Data Analyst,Full Time,Mid-level,62000.0,135000.0,98500.0
(Senior) Data Analyst Tracking (m/w/d),Full Time,Senior-level,92000.0,130000.0,111000.0
Post-doc Research Scientist in Visual Analytics & eXplainable AI,Full Time,Entry-level,100000.0,150000.0,125000.0
Junior Big Data Developer,Full Time,Entry-level,39000.0,73000.0,56000.0
"Director, Data Engineering",Full Time,Executive-level,116000.0,210000.0,163000.0
"Data Science & Analytics, Summer Intern",Internship,Entry-level,40000.0,0.0,0.0
Machine Learning Specialist,Full Time,Senior-level,62000.0,115000.0,88500.0
AWS Data Engineer,Full Time,No disponible,63000.0,117000.0,90000.0
"Manager, BI Data Engineer",Full Time,Senior-level,69000.0,128000.0,98500.0
Senior Data Scientist,Full Time,Senior-level,70000.0,105000.0,87500.0
Data Analyst (H/F),Full Time,Senior-level,92000.0,130000.0,111000.0
Data Science Engineer,Full Time,Senior-level,69000.0,128000.0,98500.0
Data Scientist,Full Time,Entry-level,39000.0,100000.0,69500.0
"Co-op, Data Scientist",Full Time,Entry-level,39000.0,100000.0,69500.0
Insight Analyst,Full Time,Entry-level,35000.0,65000.0,50000.0
Power BI Developer,Full Time,Senior-level,55000.0,102000.0,78500.0
Business Intelligence & Data Visualization,Full Time,Entry-level,0.0,0.0,0.0
Senior Data Engineer- Visa AI as a Service,Full Time,Senior-level,109000.0,139000.0,124000.0
Data Analytics,Full Time,Entry-level,44000.0,81000.0,62500.0
Digital Customer - Machine Learning & Data Lab - Stage,Full Time,Entry-level,39000.0,73000.0,56000.0
Data Management Developer Lead,Full Time,Senior-level,113000.0,130000.0,121500.0
Consultant Data Visualisation Tableau Software,Full Time,Entry-level,39000.0,73000.0,56000.0
Data Scientist für datengetriebene Entwicklung in der MEMS-Sensoren (w/m/div.),Full Time,Senior-level,129000.0,185000.0,157000.0
Senior Data Analyst,Full Time,Mid-level,62000.0,135000.0,98500.0
Senior Data Engineer (P707),Full Time,Senior-level,115000.0,180000.0,147500.0
Principal Technical Consultant - Data Visualization,Full Time,Senior-level,69000.0,128000.0,98500.0
Senior Manager Data Engineering - Houston (in office 2-3 days per week),Full Time,Senior-level,129000.0,252000.0,190500.0
Data Analyst,Full Time,Entry-level,42000.0,64000.0,53000.0
Freelance Data Engineer,Full Time,Mid-level,73000.0,120000.0,96500.0
Senior Data Engineer / Cambridge UK,Full Time,Senior-level,83000.0,112000.0,97500.0
"Senior Data Engineer, Multi-Modal Data Integration",Full Time,Senior-level,115000.0,180000.0,147500.0
STRATEGIC DATA ANALYST,Full Time,Senior-level,92000.0,130000.0,111000.0
"Engineering Team Lead, Data Modelling",Full Time,Senior-level,62000.0,115000.0,88500.0
Sr Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Data Scientist,Full Time,Senior-level,129000.0,185000.0,157000.0
Master Data Management Product Analyst,Full Time,Senior-level,55000.0,102000.0,78500.0
Data Engineer (Melbourne & Sydney),Full Time,Senior-level,115000.0,180000.0,147500.0
Lead Analytics Engineer,Full Time,Mid-level,45000.0,85000.0,65000.0
Data Quality Analyst,Full Time,Entry-level,39000.0,73000.0,56000.0
Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Artificial Intelligence (AI) Expert,Full Time,Mid-level,45000.0,85000.0,65000.0
"Senior Perception Engineer, Safety-Critical Algorithms",Full Time,Senior-level,56000.0,104000.0,80000.0
BI Developer,Full Time,Senior-level,55000.0,102000.0,78500.0
Senior Data Engineer - AdTech (All Genders),Full Time,Entry-level,61000.0,135000.0,98000.0
Data Management & Data Analytics Specialist (m/w/d),Full Time,Entry-level,39000.0,73000.0,56000.0
Machine Learning Engineer (StarX),Full Time,Mid-level,150000.0,250000.0,200000.0
"Staff Software Engineer, Data & Connectivity",Full Time,Senior-level,160000.0,180000.0,170000.0
DB/ETL Developer,Full Time,No disponible,63000.0,250000.0,156500.0
Data Analyst,Full Time,Senior-level,92000.0,130000.0,111000.0
Senior Machine Learning Engineer,Full Time,Senior-level,83000.0,161000.0,122000.0
Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Mid-Level Data Scientist (US-030223),Full Time,Mid-level,56000.0,120000.0,88000.0
Data Scientist (Python/ML),Full Time,Senior-level,129000.0,185000.0,157000.0
Data Analytics Consultant,Full Time,Senior-level,48000.0,90000.0,69000.0
Data Analyst Intern - Singapore,Internship,Entry-level,0.0,0.0,0.0
Data Analyst Intern,Internship,Entry-level,0.0,0.0,0.0
Cloud Data Engineer (H/F),Full Time,Entry-level,39000.0,73000.0,56000.0
Senior Manager / Director of Global Data Analytics,Full Time,Senior-level,214000.0,373000.0,293500.0
"Research Engineer, Path/Motion Planning",Full Time,Senior-level,150000.0,249000.0,199500.0
"Principal Engineer, Data Security",Full Time,Senior-level,62000.0,115000.0,88500.0
"VP, Technology- Data Engineering",Full Time,Executive-level,200000.0,297000.0,248500.0
Data Scientist - New College Graduate,Full Time,Entry-level,39000.0,100000.0,69500.0
DDO  Data Management - Senior Financial Quality Management Analyst,Full Time,Senior-level,62000.0,115000.0,88500.0
Data Analyst,Full Time,Mid-level,62000.0,135000.0,98500.0
"Data Engineer, Analytics (m/f/x)",Full Time,Senior-level,45000.0,0.0,0.0
Senior/Mid Machine Learning Engineer,Full Time,Mid-level,80000.0,129000.0,104500.0
ETL Developer,Full Time,Senior-level,63000.0,250000.0,156500.0
Data Engineer,Full Time,Mid-level,45000.0,70000.0,57500.0
Machine Learning/Artificial Intelligence Intern,Internship,Entry-level,54000.0,80000.0,67000.0
Senior Data Analyst,Full Time,Senior-level,92000.0,130000.0,111000.0
Senior Big Data Engineer - Data & AI,Full Time,Senior-level,30000.0,60000.0,45000.0
Data Scientist / ML Engineer,Full Time,Mid-level,45000.0,55000.0,50000.0
"Senior Engineering Manager, Data Engineering",Full Time,Senior-level,178000.0,276000.0,227000.0
Data Analyst - Marketplace,Full Time,Senior-level,92000.0,130000.0,111000.0
Stage - Deep Learning Engineer (H/F),Full Time,Entry-level,39000.0,73000.0,56000.0
Data Operations Analyst II (R-13902),Full Time,Senior-level,62000.0,115000.0,88500.0
Tech lead : Sr. ML Engineer,Full Time,Senior-level,131000.0,240000.0,185500.0
Sr Applied Data Scientist,Full Time,Senior-level,50000.0,177000.0,113500.0
Senior Data Engineer (H/F),Full Time,Senior-level,115000.0,180000.0,147500.0
(Senior) Machine Learning Engineer (m/f/d),Full Time,Senior-level,131000.0,201000.0,166000.0
ML Engineer,Full Time,Mid-level,77000.0,180000.0,128500.0
Software Engineer (ETL / Data Engineer),Full Time,No disponible,95000.0,171000.0,133000.0
Data Engineer,Full Time,Mid-level,73000.0,120000.0,96500.0
"Machine Learning Engineer, AFRY X Malmö",Full Time,Senior-level,131000.0,201000.0,166000.0
Data Engineer,Full Time,Mid-level,73000.0,120000.0,96500.0
Senior Data Analyst,Full Time,Senior-level,92000.0,130000.0,111000.0
Senior Data Engineer - Analytics,Full Time,Senior-level,115000.0,180000.0,147500.0
Machine Learning Engineer,Full Time,Senior-level,131000.0,201000.0,166000.0
"Lead Data Engineer, London",Full Time,Mid-level,73000.0,120000.0,96500.0
"Data Analyst, Customer Experience",Full Time,Senior-level,92000.0,130000.0,111000.0
Big Data Graduate Program 2023,Full Time,Entry-level,44000.0,81000.0,62500.0
Research Engineer  Data and Systems Privacy,Full Time,Senior-level,150000.0,249000.0,199500.0
Data Analyst - Disease Community Specialist (Fully Remote US),Full Time,Mid-level,62000.0,135000.0,98500.0
Datenspezialist:in / Data Scientist 80-100%  (m/w/d),Full Time,Entry-level,39000.0,100000.0,69500.0
"NLP Software Engineer, Intern",Internship,Entry-level,0.0,0.0,0.0
PhD - Deep Learning Generalization for Radar,Full Time,Entry-level,39000.0,73000.0,56000.0
Data Scientist for Data Driven Development of MEMS Sensors (f/m/div.),Full Time,Senior-level,129000.0,185000.0,157000.0
Machine Learning Engineer,Full Time,Senior-level,131000.0,201000.0,166000.0
Senior Expert Data Analytics (f/m/div.),Full Time,Senior-level,62000.0,115000.0,88500.0
Data Engineer - Intern,Internship,Entry-level,0.0,0.0,0.0
"Senior Product Manager, Machine Learning Risk",Full Time,Senior-level,201000.0,237000.0,219000.0
"Senior Machine Learning Engineer, Visa AI as a Service",Full Time,Senior-level,109000.0,139000.0,124000.0
GBS EHS Data Analyst,Full Time,Entry-level,42000.0,64000.0,53000.0
Associate Business Data Scientist - Remote,Full Time,Mid-level,56000.0,120000.0,88000.0
Associate Business Data Scientist,Full Time,Mid-level,56000.0,120000.0,88000.0
Analytics Engineer (Remote),Full Time,Senior-level,95000.0,105000.0,100000.0
Sr. Data Operations Engineer,Full Time,Senior-level,136000.0,193000.0,164500.0
Principal Data Engineer,Full Time,Senior-level,62000.0,115000.0,88500.0
"Data Scientist, Machine Learning",Full Time,No disponible,90000.0,173000.0,131500.0
"Senior Data Analyst, Workforce Management Optimization",Full Time,Senior-level,110000.0,169000.0,139500.0
"Perception Intern, Deep Learning Data",Internship,Entry-level,0.0,0.0,0.0
Principal Data Engineer,Full Time,Executive-level,81000.0,152000.0,116500.0
Data Analyst Intern - Korea,Internship,Entry-level,0.0,0.0,0.0
Senior Data Scientist (NLP),Full Time,Senior-level,129000.0,185000.0,157000.0
Data Scientist (H/F),Full Time,Senior-level,129000.0,185000.0,157000.0
"Data Engineer (Remote, United States)",Full Time,Senior-level,130000.0,160000.0,145000.0
Data Scientist - Fraud Risk,Full Time,Senior-level,129000.0,185000.0,157000.0
Senior Analytics Engineer,Full Time,Mid-level,165000.0,185000.0,175000.0
Senior Radar Perception Engineer,Full Time,Senior-level,160000.0,0.0,0.0
Data DevOps Engineer,Full Time,Senior-level,62000.0,115000.0,88500.0
Data Analyst,Full Time,No disponible,75000.0,130000.0,102500.0
Data Analyst w/ BI - CIB,Full Time,No disponible,75000.0,130000.0,102500.0
Junior Data Analyst,Full Time,Entry-level,42000.0,64000.0,53000.0
[Intern] AI/ Computer Vision Engineer,Full Time,Entry-level,0.0,0.0,0.0
Machine Learning Engineer/DevOps Engineer,Full Time,Entry-level,30000.0,108000.0,69000.0
Senior Power BI Developer,Full Time,Senior-level,69000.0,128000.0,98500.0
Sales BI Analyst,Full Time,Senior-level,48000.0,78000.0,63000.0
Data Analyst,Full Time,Entry-level,60000.0,75000.0,67500.0
Applied Research - Mobile Computer Vision,Full Time,Mid-level,150000.0,340000.0,245000.0
Consultant Confirmé Data Scientist / Data Analyst (H/F),Full Time,Senior-level,92000.0,130000.0,111000.0
Senior Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Data Scientist (Genomics),Full Time,Mid-level,56000.0,120000.0,88000.0
"Senior Data Engineer, KMS Healthcare",Full Time,Senior-level,115000.0,180000.0,147500.0
Analytics Engineer,Full Time,No disponible,200000.0,0.0,0.0
BI Berater (m/w/d) ETL/ELT,Full Time,Senior-level,62000.0,115000.0,88500.0
Senior Data Engineer (Tel Aviv),Full Time,Senior-level,115000.0,180000.0,147500.0
"Data Engineer (AWS, Azure, GCP)",Full Time,Senior-level,115000.0,180000.0,147500.0
Data Engineer-Contract,Full Time,Senior-level,115000.0,180000.0,147500.0
Junior Artificial Intelligence Engineer,Full Time,Entry-level,35000.0,66000.0,50500.0
Head of Machine Learning,Full Time,Executive-level,81000.0,152000.0,116500.0
Data Scientist-Contract,Full Time,Senior-level,129000.0,185000.0,157000.0
BI Developer,Full Time,Senior-level,55000.0,102000.0,78500.0
Sr. eCommerce Data Analyst,Full Time,Mid-level,100000.0,130000.0,115000.0
Data Scientist (NLP - Natural Language Processing),Full Time,Senior-level,129000.0,185000.0,157000.0
"Senior Data Analyst, Marketing (Remote)",Full Time,Senior-level,138000.0,250000.0,194000.0
"Software Engineer, Machine Learning Platform",Full Time,Senior-level,157000.0,236000.0,196500.0
Data Scientist - Battery Systems,Full Time,Senior-level,129000.0,185000.0,157000.0
"Intern, AI research engineer",Internship,Entry-level,0.0,0.0,0.0
"Senior Analyst, Direct-to-Consumer Data Analytics",Full Time,Senior-level,69000.0,128000.0,98500.0
Data Scientist,Full Time,Senior-level,129000.0,185000.0,157000.0
"Phd -Interns, Data Scientist",Full Time,Entry-level,0.0,0.0,0.0
"Staff Systems Engineer, Autonomy",Full Time,Senior-level,170000.0,0.0,0.0
Consultant Data Analytics IT Digital Impulse - H/F,Full Time,Entry-level,39000.0,73000.0,56000.0
Computational Biology Intern,Internship,Entry-level,0.0,0.0,0.0
AI Solution Architect,Full Time,Mid-level,45000.0,84000.0,64500.0
Business Data Analyst,Full Time,Senior-level,30000.0,69000.0,49500.0
Senior Data Analyst - Controlling,Full Time,Senior-level,92000.0,130000.0,111000.0
Data Engineer,Full Time,Mid-level,73000.0,120000.0,96500.0
Data Engineering Manager - Customer squad,Full Time,Senior-level,115000.0,180000.0,147500.0
Amazon Robotics - Applied Scientist Intern/Co-op - 2023,Full Time,Entry-level,0.0,0.0,0.0
PhD Machine Learning Engineer Intern (Summer 2023),Internship,Entry-level,0.0,0.0,0.0
Data Analyst,Full Time,Senior-level,92000.0,130000.0,111000.0
Power BI Developer,Full Time,No disponible,63000.0,117000.0,90000.0
Lead ML Scientist,Full Time,Executive-level,81000.0,152000.0,116500.0
Junior Machine Learning Engineer,Full Time,Entry-level,30000.0,108000.0,69000.0
Data Operations Analyst II (R-13903),Full Time,Senior-level,62000.0,115000.0,88500.0
Machine Learning Engineer,Full Time,Senior-level,131000.0,201000.0,166000.0
Data Engineer A4526,Full Time,Senior-level,135000.0,0.0,0.0
Data Scientist till AFRY X i Malmö,Full Time,Entry-level,39000.0,100000.0,69500.0
Data Scientist,Full Time,No disponible,90000.0,173000.0,131500.0
Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
"Data Scientist, Data Sciences",Full Time,Senior-level,129000.0,185000.0,157000.0
Data Engineer - IT Development Lead,Full Time,Senior-level,115000.0,180000.0,147500.0
"Data Quality Analyst - Experian Health - Strong SQL writing ability required, 100% REMOTE (NOT HYBRID)",Full Time,Senior-level,62000.0,115000.0,88500.0
AI/ML Senior Engineer,Full Time,Senior-level,62000.0,115000.0,88500.0
Entry Level Data Scientist,Full Time,Entry-level,44000.0,81000.0,62500.0
Data Analyst,Full Time,No disponible,75000.0,130000.0,102500.0
Tech Lead Data Scientist - H/F,Full Time,Senior-level,129000.0,185000.0,157000.0
Data Visualization Expert / Interaction Designer,Full Time,Senior-level,55000.0,102000.0,78500.0
Data Engineer,Full Time,Entry-level,61000.0,135000.0,98000.0
"Associate Director, Decision Sciences",Full Time,Mid-level,56000.0,105000.0,80500.0
Senior Applied Data Scientist (Media Mix Modeling),Full Time,Senior-level,50000.0,177000.0,113500.0
"Data Scientist, Visa Consulting & Analytics",Full Time,Senior-level,129000.0,185000.0,157000.0
Data Engineer (APAC),Full Time,Mid-level,73000.0,120000.0,96500.0
Senior Data Scientist,Full Time,Senior-level,129000.0,185000.0,157000.0
Operations Specialist for Azure Cloud Big Data Platform,Full Time,Senior-level,62000.0,115000.0,88500.0
Go Share - Senior Data Engineer  Visa AI as Services,Full Time,Entry-level,61000.0,135000.0,98000.0
"Data Analyst, Inventory Partnerships",Full Time,Senior-level,92000.0,130000.0,111000.0
Manager Data Engineering (H/F),Full Time,Senior-level,115000.0,180000.0,147500.0
Computer Vision Engineer,Full Time,Senior-level,30000.0,58000.0,44000.0
Research Engineer PEMFC Fuel Cell Stack (f/m/div.),Full Time,Senior-level,150000.0,249000.0,199500.0
"Software Engineer, Data Backend",Full Time,Senior-level,55000.0,102000.0,78500.0
Machine Learning Solutions Engineer,Full Time,Senior-level,62000.0,115000.0,88500.0
Lead Data Engineer,Full Time,Executive-level,103000.0,160000.0,131500.0
Data Engineer till AFRY X,Full Time,Senior-level,115000.0,180000.0,147500.0
Senior iOS Developer (Machine Learning Project),Full Time,Entry-level,39000.0,73000.0,56000.0
Data Analyst Python - H/F,Full Time,Entry-level,42000.0,64000.0,53000.0
Senior Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
"Director, Data Engineering",Full Time,Executive-level,106000.0,167000.0,136500.0
Campus | Data Engineer (Intern),Internship,Entry-level,0.0,0.0,0.0
AML Operations Specialist,Full Time,Senior-level,62000.0,115000.0,88500.0
"Senior Data Scientist, Machine Vision",Full Time,Senior-level,129000.0,185000.0,157000.0
Data Analyst Intern (Summer 2023),Internship,Entry-level,0.0,0.0,0.0
Senior Data Analyst,Full Time,Senior-level,92000.0,130000.0,111000.0
Business Intelligence Developer Co-op (May - December 2023),Full Time,Entry-level,44000.0,81000.0,62500.0
Business Data Analytics Manager,Full Time,No disponible,140000.0,155000.0,147500.0
"Senior Data Engineer (Scala, Spark, Hadoop)",Full Time,Senior-level,115000.0,180000.0,147500.0
Data Engineer (AUS),Full Time,Mid-level,73000.0,120000.0,96500.0
Data Analyst w/ Business Intelligence - CIB,Full Time,Entry-level,42000.0,64000.0,53000.0
Senior Data Engineer - Houston (in-office 2-3 days per week),Full Time,Senior-level,129000.0,252000.0,190500.0
"Credit Risk Data Scientist, Fintech",Full Time,Mid-level,56000.0,120000.0,88000.0
Senior Data Engineer with Databricks - Empower (remote/Canada-based),Full Time,Senior-level,115000.0,180000.0,147500.0
Senior Staff Research Scientist,Full Time,Senior-level,234000.0,0.0,0.0
Internal Audit Data Analyst,Full Time,Entry-level,42000.0,64000.0,53000.0
Data Scientist (P2742).,Full Time,Mid-level,106000.0,128000.0,117000.0
Data Analyst (Mat Leave Contract),Full Time,Entry-level,42000.0,64000.0,53000.0
"Machine Learning Engineer, Platforms",Full Time,Senior-level,131000.0,201000.0,166000.0
Junior Data Analyst,Full Time,Entry-level,42000.0,64000.0,53000.0
Data Engineer Internship,Internship,Entry-level,80000.0,0.0,0.0
Principal Data Engineer,Full Time,Senior-level,62000.0,115000.0,88500.0
Data Scientist BLR,Full Time,Senior-level,129000.0,185000.0,157000.0
Analyst - Data Science,Full Time,No disponible,50000.0,93000.0,71500.0
Senior Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
"Senior Cloud Engineer, AI/ML Operations (Spain, Remote)",Full Time,Senior-level,56000.0,104000.0,80000.0
Data Analytics Intern: Consumer Economics,Internship,Entry-level,0.0,0.0,0.0
Manager of Data Operations,Full Time,Executive-level,73000.0,136000.0,104500.0
